username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
eclecticmontez;27/02/2013 06:43;0;0;@CashDeVereaux I was diagnosed with bpd at 17. I'm sure I have some semblance of ptsd as well. I had my weekly therapy session at 1 today.;;@CashDeVereaux;;3.07E+17;https://twitter.com/eclecticmontez/status/306535038554624001
IamLizPaul;20/02/2013 06:40;0;0;When I found out I was diagnosed with #BPD I cried like a baby.Then I researched and was like ohhh, I can fix this :);;;#bpd;3.04E+17;https://twitter.com/IamLizPaul/status/303997611562655744
IamLizPaul;17/02/2013 04:31;0;0;I remember when I was diagnosed with #BPD I called @Fafou05 crying..She said I could have been told you that #FML #FAMILY LMAOO;;@Fafou05;#bpd #fml #family;3.03E+17;https://twitter.com/IamLizPaul/status/302877941237432320
Stopthestigma;14/02/2013 12:47;0;0;Fan Post: Hi, I was diagnosed with BPD , Borderline PD, and PTSD..I've been off meds for almost 6 months now ,... http:// fb.me/LGBpuFYd;;;;3.02E+17;https://twitter.com/Stopthestigma/status/301915662119489536
Kezzycake;14/02/2013 03:24;0;0;@emmamarie1980 aw ok..... I was diagnosed with bpd 6 months ago waiting for my therapy to start.... How long have you known your bpd ??;;@emmamarie1980;;3.02E+17;https://twitter.com/Kezzycake/status/301773827900313602
LoopHoleLogic;06/02/2013 13:24;1;2;@CarlDunnJr After I was diagnosed with BPD my parents took time and learned about the disorder and It helped so much with my recovery;;@CarlDunnJr;;2.99E+17;https://twitter.com/LoopHoleLogic/status/299025783719088128
Ms_Pretti_Lady;06/02/2013 09:03;0;0;I was diagnosed with #BPD when I was young and its nothing to play with having to take pills just to make it through your days normally!;;;#bpd;2.99E+17;https://twitter.com/Ms_Pretti_Lady/status/298960130819624962
VickyToria1973;02/02/2013 02:40;0;1;@stephenfry Fantastic news I was diagnosed with Bi Polar now they are saying its BPD . The stigma I go through is immense & painful;;@stephenfry;;2.97E+17;https://twitter.com/VickyToria1973/status/297414093168586752
JasmineAlicia;01/02/2013 17:06;0;0;When I was diagnosed with BPD , chronic PTSD, depression and anxiety I got no get well/thinking of you cards #Timetotalk #bbcr4 Saddens me!!;;;#timetotalk #bbcr4;2.97E+17;https://twitter.com/JasmineAlicia/status/297269766522040320
fwaktgrlwvnhqw;01/02/2013 11:37;0;0;Photo: hmacbeth: The first step is admitting you have a problem. I was diagnosed with BPD and bipolar... http:// tmblr.co/ZbY-lxd7DVyQ;;;;2.97E+17;https://twitter.com/fwaktgrlwvnhqw/status/297186934881660928
markymarky1969;30/01/2013 22:30;0;0;@TimetoChange I was diagnosed with BPD 9 years ago, life was a struggle before, life is a struggle now. But now I am more aware of me!;;@TimetoChange;;2.97E+17;https://twitter.com/markymarky1969/status/296626548449091585
SaraAnnwyl;30/01/2013 10:24;0;0;My marriage foundered. The strain made me manic. I was diagnosed with BPD and my husband took over the childcare. Temporarily, I thought.;;;;2.96E+17;https://twitter.com/SaraAnnwyl/status/296443639360544769
Anak_Bijak;30/01/2013 01:52;0;0;#WiseWords BP2 or BPD : I was diagnosed with BPD for years by an utter quack who almost ruined my life. The... http:// bit.ly/VncO0J #A_B;;;#wisewords #a_b;2.96E+17;https://twitter.com/Anak_Bijak/status/296314935909163008
Anak_Bijak;30/01/2013 01:17;0;0;#WiseWords BP2 or BPD : I was diagnosed with BP2, but my psychiatrist said I meet all criteria for BPD , as w... http:// bit.ly/Vn4bn1 #A_B;;;#wisewords #a_b;2.96E+17;https://twitter.com/Anak_Bijak/status/296306116168675328
Daniablogs;27/01/2013 12:04;0;0;@FleurishJude LOL I was actually diagnosed with BPD which is why I watched it, heard from a friend that it was about it so I was intrigued.;;@FleurishJude;;2.95E+17;https://twitter.com/Daniablogs/status/295381789411794945
ALifeWorth;03/01/2013 11:57;0;0;@YouMeBPD I was diagnosed with #BPD and was healed. Now all I want to do it get that message of #hope out there.;;@YouMeBPD;#bpd #hope;2.87E+17;https://twitter.com/ALifeWorth/status/286682713598066689
TheRealSupermum;31/12/2012 06:52;0;0;@therealnicebrit I was first diagnosed with PTSD and BPD before Bipolar x;;@therealnicebrit;;2.86E+17;https://twitter.com/TheRealSupermum/status/285518671206576129
Ginamariebby;27/12/2012 11:55;0;0;@mollydrazan I totally read that when I was first diagnosed with BPD ! It's amazing. I hope you like it! :);;@mollydrazan;;2.84E+17;https://twitter.com/Ginamariebby/status/284145513090134016
IamLizPaul;27/12/2012 06:04;0;0;#2012 I was diagnosed with Borderline Personality Disorder Team #BPD;;;#2012 #bpd;2.84E+17;https://twitter.com/IamLizPaul/status/284057095924482048
hellywtf;26/11/2012 06:30;0;0;one year since i was diagnosed with bpd . i've come a long way.;;;;2.73E+17;https://twitter.com/hellywtf/status/272829582447636480
TattooedTeaLady;24/11/2012 07:45;0;0;...said I will be going over my BPD , including how and why I was diagnosed with it, in a future post. It makes me feel like taking the...;;;;2.72E+17;https://twitter.com/TattooedTeaLady/status/272123847216615424
bourach;16/11/2012 02:55;0;0;@stillicides i was diagnosed with bpd about 4 yrs ago then they decided it was bollocks and i wasn't - diagnoses are completely subjective;;@stillicides;;2.69E+17;https://twitter.com/bourach/status/269151760612986881
majin_bass;05/11/2012 17:20;0;0;@lolamiana yeah I was diagnosed with it earlier this year. =\ I'm also just a perfectionist. Do you have BPD too?;;@lolamiana;;2.65E+17;https://twitter.com/majin_bass/status/265383142150512640
niknoks1980;30/10/2012 00:44;0;0;@waynejplawlor Took 10 years of Dr's telling me I was a 'bit depressed' to finally being diagnosed with BPD .;;@waynejplawlor;;2.63E+17;https://twitter.com/niknoks1980/status/262957983556841474
Leewiththejuice;23/10/2012 19:50;0;0;My dad said I was diagnosed with BPD when I was 6 ..... Great -.-;;;;2.61E+17;https://twitter.com/Leewiththejuice/status/260709829717393408
missemjtaylor;18/10/2012 23:56;0;0;@BipolarUK it's great what you guys are doing!! I was diagnosed with rapid cycling bipolar recently and BPD last year. Keep helping people!x;;@BipolarUK;;2.59E+17;https://twitter.com/missemjtaylor/status/258959853291188224
gavinshippiemom;18/10/2012 11:13;0;1;@HealingFromBPD how could you not though? I've got BPD , PTSD, and I was also diagnosed with MDD. I feel crazy man.;;@HealingFromBPD;;2.59E+17;https://twitter.com/gavinshippiemom/status/258767658571427840
onyxinstead;17/10/2012 10:02;0;0;@rustypixels I don't have BPD . I was diagnosed with PTSD an ED and Major Depression Disorder with Psychotic episodes;;@rustypixels;;2.58E+17;https://twitter.com/onyxinstead/status/258387603622084608
illustratedlaw;17/10/2012 02:56;0;0;@harleylintu BPD ? I was diagnosed with it a few months ago. It's a horrible illness and there's little support for anyone, we need a change.;City of Edinburgh, Scotland;@harleylintu;;2.58E+17;https://twitter.com/illustratedlaw/status/258280271449829377
HonestBPD;12/10/2012 09:16;0;0;My dad was diagnosed with bpd before I was born, but continues to deny that he has it. Ugh. Thanks, Dad, for not getting any help. #sarcasm;;;#sarcasm;2.57E+17;https://twitter.com/HonestBPD/status/256563916484775936
HonestBPD;04/10/2012 01:30;0;0;My dad was diagnosed with bpd before I was born, but didn't tell me 'til 2008. I was diagnosed in 2006.;;;;2.54E+17;https://twitter.com/HonestBPD/status/253547494745702401
Ianadclrey;23/09/2012 19:44;0;0;It has almost been a year since I was diagnosed with depressed and then bpd .;;;;2.50E+17;https://twitter.com/Ianadclrey/status/249836516644356097
TheRealSupermum;22/09/2012 05:01;0;0;@Meggers2003 @TruehopeEmpower I was diagnosed with BPD before Bipolar x;;@Meggers2003 @TruehopeEmpower;;2.49E+17;https://twitter.com/TheRealSupermum/status/249252014570213376
BPDonACID;15/09/2012 09:00;0;0;@BPDtainted Just thought Id say hi as Im following. (Its less creepy than it sounds) I was also diagnosed with BPD a year ago. Sucks eh?;;@BPDtainted;;2.47E+17;https://twitter.com/BPDonACID/status/246775583525195776
IamLizPaul;08/09/2012 20:32;1;2;@HealingFromBPD I was diagnosed with BPD 2 days ago.I've accepted it and now ready to be treated ASAP! This journey is scary but Im ready :);;@HealingFromBPD;;2.44E+17;https://twitter.com/IamLizPaul/status/244412874557095936
AshleySparklez;25/08/2012 07:32;1;1;@HealingFromBPD Great. I was officially diagnosed with BPD . Now I can work on treatment! :);;@HealingFromBPD;;2.39E+17;https://twitter.com/AshleySparklez/status/239143262747766784
headphonecoffee;15/08/2012 09:25;0;0;@xsullen_girlx Hello! I've also been diagnosed with BPD , I was wondering if we could talk sometime :);;@xsullen_girlx;;2.36E+17;https://twitter.com/headphonecoffee/status/235547624248340480
ILoveAdoption;19/07/2012 11:15;0;0;I was recently diagnosed with severe panic disorder, depression, and BPD . I am taking some meds that m... http:// yhoo.it/NAJ2Ab #adoption;;;#adoption;2.26E+17;https://twitter.com/ILoveAdoption/status/225790834791022593
BanteringRN;11/07/2012 11:03;0;0;@HealingFromBPD I was in hosp for 5 weeks - diagnosed with BPD .. I was blessed to have DBT EVERYDAY! It saved my life! pic.twitter.com/VHcgZhm;;@HealingFromBPD;;2.23E+17;https://twitter.com/BanteringRN/status/222888777834704898
BusyMama81;03/07/2012 01:20;0;0;When I was diagnosed with BPD the pastor of our church encouraged my husband to take the kids and run!;;;;2.20E+17;https://twitter.com/BusyMama81/status/219842950849511424
Anak_Bijak;27/06/2012 21:51;0;0;#WiseWords BPD and Work, is it considered a disability?: I was diagnosed with bp after I had already been w... http:// bit.ly/N28c8C #A_B;;;#wisewords #a_b;2.18E+17;https://twitter.com/Anak_Bijak/status/217978446742159363
miss_soylatte;26/06/2012 21:53;0;0;Me: No, I was wrongly diagnosed with BPD in 06-07- I have Asperger's Syndrome & #Narcolepsy;;;#narcolepsy;2.18E+17;https://twitter.com/miss_soylatte/status/217616672150925313
missemjtaylor;20/06/2012 17:59;0;0;So I was diagnosed with #bipolar disorder and #BPD today.. Double whammy. Haha. Rock on.;;;#bipolar #bpd;2.15E+17;https://twitter.com/missemjtaylor/status/215383273621295105
emzsy;20/06/2012 15:36;0;0;"A year ago today I was diagnosed with BPD . Such a blessing to be taught how to cope with it. A year on; it's bearable and I'm much happier.";;;;2.15E+17;https://twitter.com/emzsy/status/215347274694402048
cassiethedoula;19/06/2012 22:06;0;0;@demand_euphoria snap out of it is a trigger for me. My mom used to say it all the time when I was a teen. I was diagnosed with BPD at 19;;@demand_euphoria;;2.15E+17;https://twitter.com/cassiethedoula/status/215083047517822976
AmandaGreenUK;11/06/2012 04:10;0;0;@CarlDunnJr #bpdchat I was diagnosed with #bpd in 2008 #Depression in 1988 + #OCD in 2007 #anxiety in 2010;;@CarlDunnJr;#bpdchat #bpd #depression #ocd #anxiety;2.12E+17;https://twitter.com/AmandaGreenUK/status/211913155939545088
Nelci_72;08/06/2012 03:17;0;0;anastasiabeaverhausen44 asked: I was diagnosed with BPD a ridiculously short time ago. April 25 of this... http:// tmblr.co/ZTy7GvMxk5Yw;;;;2.11E+17;https://twitter.com/Nelci_72/status/210812666497863681
ReneeTeisseire;06/06/2012 06:18;1;0;Anonymous asked: I was recently diagnosed with BPD . I have been functioning terribly in life and have been... http:// tmblr.co/ZZZGIxMq7s5g;;;;2.10E+17;https://twitter.com/ReneeTeisseire/status/210133571053158400
BreastSurgery2;24/05/2012 23:51;0;0;Is there such a thing as religious archetypes abuse?: I am diagnosed with OCD and BPD and i was wondering since ... http:// bit.ly/LtS8zm;;;;2.06E+17;https://twitter.com/BreastSurgery2/status/205687590521810945
QuezorKash;21/05/2012 10:56;0;0;#MyFreshmanYear I Was Diagnosed with BPD;;;#myfreshmanyear;2.04E+17;https://twitter.com/QuezorKash/status/204405391751254016
another_wayans;08/05/2012 00:00;0;0;@BMarshall I was diagnosed with BPD and it was a blessing to figure out, hardest part was admitting there was a prob. Congrats to you sir.;;@BMarshall;;2.00E+17;https://twitter.com/another_wayans/status/199529069338050560
MandieDurrant;05/05/2012 15:11;0;0;@hopeforbpd I was diagnosed with bpd 3 years ago.....it's hard going and people don't understand. DBT really helps...;;@hopeforbpd;;1.99E+17;https://twitter.com/MandieDurrant/status/198671305913020416
PillzAndSpace;05/05/2012 09:55;1;0;@HealingFromBPD Hey there , i was diagnosed with BPD , around 6 years back , still got problems with rage but im getting there.;;@HealingFromBPD;;1.99E+17;https://twitter.com/PillzAndSpace/status/198591632675848192
borderlinetweet;26/04/2012 00:25;0;0;One year ago today... - I was diagnosed with BPD , it doesnt really feel like a year, and although my... http:// tmblr.co/ZjPOZxKIdbiv;;;;1.95E+17;https://twitter.com/borderlinetweet/status/195186697582018560
Vanilla_Mortal;22/04/2012 02:15;0;0;@_chasingdragons not a problem, i remember when I was diagnosed with bpd telling people was scary x;;@_chasingdragons;;1.94E+17;https://twitter.com/Vanilla_Mortal/status/193764990635868160
HealingFromBPD;18/04/2012 12:42;0;0;@Bross14Beth I believe it's been almost 2 years since I was diagnosed with #BPD .;;@Bross14Beth;#bpd;1.92E+17;https://twitter.com/HealingFromBPD/status/192473082093506560
Mizchete;17/04/2012 01:09;0;0;@little_taffy I can understand that! I was diagnosed with BPD but I attributed it to the same myself before.;;@little_taffy;;1.92E+17;https://twitter.com/Mizchete/status/191936450701438976
ReneeTeisseire;10/04/2012 09:41;0;0;Anonymous asked: I was diagnosed with BPD about a year ago, and Ive also got major depression and general... http:// tmblr.co/ZZZGIxJOnasD;;;;1.90E+17;https://twitter.com/ReneeTeisseire/status/189528522073706496
Act5_Scene2;06/04/2012 05:08;0;0;I was recently diagnosed with BPD having thought I was just depressed and anxious for the past 6 years. That's grand like;;;;1.88E+17;https://twitter.com/Act5_Scene2/status/188010355501449216
HealingFromBPD;05/04/2012 14:18;0;0;@BarbieBites I get that. When I was first diagnosed with BPD , I immersed myself in everything I could find: books, movies, articles.;;@BarbieBites;;1.88E+17;https://twitter.com/HealingFromBPD/status/187786169927471104
DepressionWayTo;23/03/2012 01:36;0;0;I just require some comforting phrases. - Brief Historical past: I have BPD . Before I was diagnosed with that, I con... http:// ow.ly/1ieZrn;;;;1.83E+17;https://twitter.com/DepressionWayTo/status/182883541682626560
VivianeMae;17/03/2012 07:38;0;0;@HecatePanGddss I was almost diagnosed with BPD , except I am not a risk taker or promiscuous, so apparently it's just depression.;;@HecatePanGddss;;1.81E+17;https://twitter.com/VivianeMae/status/180800228457324547
NunOfHisBiz;09/02/2012 22:37;0;0;@theRratedBull I was diagnosed with BPD in '96 and denied it for a very long time.;;@theRratedBull;;1.68E+17;https://twitter.com/NunOfHisBiz/status/167618221225152512
Sevan1983;09/02/2012 05:17;0;0;@mattgood yes and ironically my birthday as well LOL. I was diagnosed with BPD at 14, and everyday is a struggle.;;@mattgood;;1.67E+17;https://twitter.com/Sevan1983/status/167356476300591104
formulatechaos;24/01/2012 15:33;0;0;#30thingsaboutme 15- I was diagnosed with BPD .;;;#30thingsaboutme;1.62E+17;https://twitter.com/formulatechaos/status/161713329709137920
living_as_if;12/01/2012 11:20;0;0;my bpd came back when....*its an essay* - I was diagnosed with 5 personality disorders - borderline, ocd,... http:// tmblr.co/ZVl7WxEe7uPB;;;;1.57E+17;https://twitter.com/living_as_if/status/157300987751702528
Kendall_Knight;25/12/2011 13:30;0;0;@Sexy_AdamL *Holds your neck, gently* (This morning I was diagnosed with BPD & apperently that's rare in teens so they want to observe);;@Sexy_AdamL;;1.51E+17;https://twitter.com/Kendall_Knight/status/150810689798279168
Mik3Havoc;19/12/2011 06:28;0;0;@TonikaRaw when I heard in the beginning of the season he was diagnosed with BPD i was like I just had an exam on that last semester so;;@TonikaRaw;;1.49E+17;https://twitter.com/Mik3Havoc/status/148530032774610945
plussizepanda;12/12/2011 11:38;0;0;@elh954 thats interesting. ive never had testing but i was diagnosed with bpd and chemical imbalance;;@elh954;;1.46E+17;https://twitter.com/plussizepanda/status/146071434131800064
missemjtaylor;10/12/2011 09:53;0;0;@umbrellahhh amen sweetie. I was diagnosed with BPD . how are you doing?;;@umbrellahhh;;1.45E+17;https://twitter.com/missemjtaylor/status/145320140706283520
hm_calls;16/11/2011 21:27;0;0;Beca - Borderline Personality Disorder.: Life : Last Tuesday I was diagnosed with BPD . I am having a very hard t... http:// bit.ly/tgSkf4;;;;1.37E+17;https://twitter.com/hm_calls/status/136797666079285248
tuuli1;14/11/2011 05:00;0;0;"Y'know, I was the c***y girlfriend once and then ex-gf. I must've been out of my mind for staying. ;) I got diagnosed with BPD for free WIN!";;;;1.36E+17;https://twitter.com/tuuli1/status/135824443388854273
GullyDaMonsta;07/11/2011 13:58;0;0;#somefactsaboutme I was diagnosed with Bipolar, OCD, ADHD, MDD, BPD , ODD, Insomnia, and borderline schizophrenia at an early age;;;#somefactsaboutme;1.33E+17;https://twitter.com/GullyDaMonsta/status/133422952527040512
Crystal_bpd;11/10/2011 03:09;2;0;Mental Health Day - The first day I was diagnosed with BPD was very hard for me. I went into work and told... http:// tumblr.com/ZahcnwAW4tC1;;;;1.23E+17;https://twitter.com/Crystal_bpd/status/123475274762436609
SylvieLizSauve;24/09/2011 08:26;0;0;Since i was diagnosed with BPD life has been looking up and looking great. at least now i know i'm not craz (cont) http:// deck.ly/~fAPeH;;;;1.17E+17;https://twitter.com/SylvieLizSauve/status/117394502620160000
DragonSusie;13/09/2011 01:50;0;0;@BipolarBlogger Only heard about BPD 1st when I was diagnosed with it! But yes, the mataphor fits so well - just emailed to my Psychologist!;;@BipolarBlogger;;1.13E+17;https://twitter.com/DragonSusie/status/113308615741415424
BakuShiNoSeirei;10/09/2011 10:21;0;0;@Donteatacowman ((Oh. Well I was diagnosed with BPD . You'll notice it sounds a lot like Baku. There's a reason for that.));;@Donteatacowman;;1.12E+17;https://twitter.com/BakuShiNoSeirei/status/112350054794280960
angelcollins;15/08/2011 13:06;0;0;asconstantasthenorthernstar asked: Im so happy I found your post on bpd . I was diagnosed with it a few... http:// tumblr.com/xs743v2i8p;;;;1.03E+17;https://twitter.com/angelcollins/status/102969490924503043
EmilyFurda;01/08/2011 01:43;0;0;@ESPNCindyB: It definitely will! I was falsely diagnosed with BPD untill a psychologist took a closer look & realized I had Bi Polar.;;@ESPNCindyB;;9.77E+16;https://twitter.com/EmilyFurda/status/97724009155805184
search3g;28/07/2011 11:47;0;0;Why Do I Like To See Pain In Others?: I was diagnosed with BPD and Bipolar Disorder a few months ago and i am no... URL;;;;9.64E+16;https://twitter.com/search3g/status/96426519173406720
submitstory;26/06/2011 18:29;0;0;Borderline Personality Disorder?: I was Diagnosed with BPD five years ago, as well as Intermittent Explosive Dis... URL;;;;8.49E+16;https://twitter.com/submitstory/status/84931196261384192
momgosomething;09/06/2011 23:22;0;0;@mannlymama I was just diagnosed with BPD 2...what's up?;;@mannlymama;;7.88E+16;https://twitter.com/momgosomething/status/78844531759525888
heavyistheheart;08/06/2011 00:58;0;0;@ChildMindDotOrg @namimass I was diagnosed with bpd at the age of 12 and yes, I missed many years of education. i am now in college.;;@ChildMindDotOrg @namimass;;7.81E+16;https://twitter.com/heavyistheheart/status/78143835338833921
scottrow18;26/05/2011 09:59;0;0;@charlan4 I was once diagnosed with BPD I am with it, I was reading it to get more back story.;;@charlan4;;7.36E+16;https://twitter.com/scottrow18/status/73568986826149888
BeaushProject;19/05/2011 22:07;0;0;17yearsoldin04 asked: hey, i was just diagnosed with BPD today and found your page looking for a link to i... URL;;;;7.12E+16;https://twitter.com/BeaushProject/status/71215356936597505
OnTheBorderline;11/05/2011 02:55;0;0;@MCWormKing I'm not a professional though, I was diagnosed with BPD several years ago and have since recovered.;;@MCWormKing;;6.80E+16;https://twitter.com/OnTheBorderline/status/68026385419087872
ReneeTeisseire;09/05/2011 12:07;0;0;@_FatWaitress_ he's an arsehole but he's the only arse to stick by me when I was diagnosed with BPD et al. He does care is his own way :);;@_FatWaitress_;;6.74E+16;https://twitter.com/ReneeTeisseire/status/67440548486717440
SecretScorpio94;06/05/2011 07:05;0;0;#horrible I was just diagnosed with BPD .... Borderline Personality Disorder. Great. :( knew I was crazy.;;;#horrible;6.63E+16;https://twitter.com/SecretScorpio94/status/66277392880107520
CinnamonTeaCake;16/04/2011 17:33;0;0;@emilieautumn EA.. Recently I was diagnosed with BPD , Depression and Anxiety. It's hard, but you help me cope. I just wanted to thank you x;;@emilieautumn;;5.92E+16;https://twitter.com/CinnamonTeaCake/status/59187563210084352
bestdeprtreat;06/02/2011 17:12;0;0;Psychiatric Trouble (Clinical Depression / BPD )?: I was diagnosed with clinical depression at age 10. I have bee... URL;;;;3.42E+16;https://twitter.com/bestdeprtreat/status/34177492008837120
neira_ovrboard;29/12/2010 14:39;0;0;@thisismycurse I got diagnosed with bpd when I was 18. U just gots to be a ho!!;;@thisismycurse;;2.00E+16;https://twitter.com/neira_ovrboard/status/20005950358290432
TheDryadRose;15/08/2010 01:40;0;0;6 months ago I was diagnosed with BPD -- Borderline Personality Disorder - Information for the family URL youtube.com/watch?v=WTBhKV Em_mA  via @youtube;;@youtube;;21166797334;https://twitter.com/TheDryadRose/status/21166797334
littlespy;12/05/2010 21:40;0;0;@NickPHC oh I am. I was diagnosed with chronic depression years ago & awaiting hospital appt for potential BPD diagnosis. My mood is good at;;@NickPHC;;13851627194;https://twitter.com/littlespy/status/13851627194
pufflepie;03/02/2010 04:46;0;0;Photo: monkeyfrog: I was once diagnosed with BPD but it didnt stick. Im so freakin sensitive at times... URL;;;;8557270944;https://twitter.com/pufflepie/status/8557270944
amazon_reviews;14/04/2009 05:15;0;0;Great Book! I was recently diagnosed with BPD and am just starting to research it and URL;;;;1511855472;https://twitter.com/amazon_reviews/status/1511855472
