username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
AdolfTyrek;19/08/2014 10:25;1;1;You think the government puts things in our food? I've been diagnosed with PPD. anxiety . depression. insomnia. And I thought I was paranoid.;;;;5.02E+17;https://twitter.com/AdolfTyrek/status/501555610929102849
adolther3d;21/06/2016 14:25;0;0;@adolther3d don't know if they feel happy or depressed (i am the latter since i was diagnosed with depression/ anxiety ,so take it easy).;;@adolther3d;;7.45E+17;https://twitter.com/adolther3d/status/745140557404463105
adorabhaIe;29/11/2015 05:10;10;39;#MentalHealthPosi i was diagnosed with anxiety attacks almost two years ago and now i barley have them pic.twitter.com/fepxsEFfbb;;;#mentalhealthposi;6.71E+17;https://twitter.com/adorabhaIe/status/670711431419990016
adriannaroselee;15/08/2015 22:19;0;1;yesterday I was diagnosed with anxiety and it still feels weird to think about it;;;;6.33E+17;https://twitter.com/adriannaroselee/status/632557319201624065
aebsr;08/07/2015 05:40;0;0;@bysusanlin Fake it till you make it! Believe it or not, I was diagnosed with Severe Social Anxiety as a child. It took work.;;@bysusanlin;;6.19E+17;https://twitter.com/aebsr/status/618535149639180288
afashionmess;14/01/2015 04:29;0;0;March 2nd would actually be the day I was diagnosed with depression and anxiety for 5 years. But really I had it for 10.;;;;5.55E+17;https://twitter.com/afashionmess/status/555099305900789760
afewspoonsshort;21/05/2015 09:50;0;0;@drunkitty2000 I can ruminate with the best of them. At least I could until I was diagnosed with Anxiety Disorder and started meds.;;@drunkitty2000;;6.01E+17;https://twitter.com/afewspoonsshort/status/601203308758474752
afreshmind;05/11/2015 04:53;2;20;I was diagnosed with depression and anxiety 6 years ago. I have struggled to stay afloat since, every winter in particular #bustingthestigma;Kansas City, MO;;#bustingthestigma;6.62E+17;https://twitter.com/afreshmind/status/662009862981820417
afrodiziac80;16/07/2015 23:02;0;0;"@WhoaWoman explains why I was diagnosed with major depression & generalized anxiety disorder; more & Black ppl are suffering with those";;@WhoaWoman;;6.22E+17;https://twitter.com/afrodiziac80/status/621696494379364352
afrodiziac80;02/04/2015 20:02;0;1;Yesterday, I was officially diagnosed with major depressive disorder & generalized anxiety disorder. My doctor prescribed Zoloft & therapy.;;;;5.84E+17;https://twitter.com/afrodiziac80/status/583600409643716608
agayghost;10/10/2015 21:59;0;0;Ive lived with anxiety since I was a very small child. had my first panic attack at 5, but wasnt diagnosed with GAD until I was 15;;;;6.53E+17;https://twitter.com/agayghost/status/652845838536806400
Agent_Colson;03/01/2016 19:05;0;1;It's been a year since I was diagnosed with anxiety , and I am only just starting to learn to deal with it effectively #OneStepAtATime;;;#onestepatatime;6.84E+17;https://twitter.com/Agent_Colson/status/683605062917206016
AgentOmlet;16/08/2016 06:14;0;1;I had a Monster Java. Normally not a problem. Except I haven't had an energy drink since I was diagnosed with anxiety like 3 years ago.;;;;7.65E+17;https://twitter.com/AgentOmlet/status/765310794678476802
AGislar;18/11/2015 10:54;0;0;I was diagnosed with severe anxiety /panic disorder and manic depression. Therapy started yesterday medicine will start on the 30th;Kansas, USA;;;6.67E+17;https://twitter.com/AGislar/status/666811683235581952
agntsawyer;24/05/2016 06:36;0;1;I was diagnosed with a major depressive episode last year + social anxiety https:// twitter.com/faithofgomez/s tatus/734864569303105537 ;;;;7.35E+17;https://twitter.com/agntsawyer/status/734875781499756544
agoodryd;27/01/2016 21:15;0;0;#BellLetsTalk a year after my dad died I was diagnosed with depression, ptsd, anxiety and a mood disorder that manifested into bpd. I was 13;;;#bellletstalk;6.92E+17;https://twitter.com/agoodryd/status/692335230447919104
Ahurastan;05/04/2016 21:44;0;0;9 things I wish people understood about anxiety : About five years ago, I was diagnosed with an anxiety disord... http:// bit.ly/1I6yCTD;;;;7.17E+17;https://twitter.com/Ahurastan/status/717347294471782402
AIDANKINK;23/12/2015 05:40;0;0;and storms was the fuckign reason i was diagnosed with anxiety and they r fucking comingnback j want to not live;;;;6.79E+17;https://twitter.com/AIDANKINK/status/679416293007716352
aidybryants;30/05/2016 22:18;0;1;I was diagnosed with anxiety and panic disorder when I was 15, and then with OCD a year ago;;;;7.37E+17;https://twitter.com/aidybryants/status/737286987405660160
aimanerd;13/09/2016 15:00;0;0;I was diagnosed with social anxiety by the school counselor;;;;7.76E+17;https://twitter.com/aimanerd/status/775589926377140225
aircatcherniall;01/06/2014 22:56;0;0;#50FactsAboutMe 8- i was diagnosed with depression and anxiety a couple of weeks ago oh;;;#50factsaboutme;4.73E+17;https://twitter.com/aircatcherniall/status/473115968018055168
akchotes;15/05/2014 09:04;0;0;fact: I was diagnosed with Aspergers and anxiety disorder when I was 7;;;;4.67E+17;https://twitter.com/akchotes/status/466746018034638849
akidnamedlyssa;03/05/2016 12:55;12;43;Mental illnesses are no joke guys. It sucks, it really does. It will be a year on the 4th since I was diagnosed with depression & anxiety .;;;;7.27E+17;https://twitter.com/akidnamedlyssa/status/727360913582354432
akkabah;30/05/2014 13:04;0;1;This one time when I was a teenager I was diagnosed with generalized anxiety disorder. (Which is pretty much just a dominant Bennett trait);;;;4.72E+17;https://twitter.com/akkabah/status/472242234704670720
akuhloakley;11/10/2016 10:03;0;0;when im like, anxious about anything i feel sick again. i was diagnosed with anxiety , about six months ago.;;;;7.86E+17;https://twitter.com/akuhloakley/status/785661986830823424
alannadoucette;28/01/2016 01:31;5;3;#BellLetsTalk because 5 years ago I was diagnosed with severe depression and anxiety and my mother still didn't take me seriously.;;;#bellletstalk;6.92E+17;https://twitter.com/alannadoucette/status/692399523205902337
alarmbeau;13/09/2016 00:39;2;18;On Thursday 8th September I was diagnosed with Social Anxiety . I'm going to keep this as my pinned tweet until I beat it;;;;7.75E+17;https://twitter.com/alarmbeau/status/775373162955628544
albertdonger;14/07/2014 06:26;0;2;http:// high-energy-introvert.tumblr.com/post/747326363 36/things-people-with-social-anxiety-do  mfw i was diagnosed with severe social anxiety and never did any of this, lmao tumblr is full of hella shit;;;;4.88E+17;https://twitter.com/albertdonger/status/488449496935063553
aleishahendry;28/01/2016 04:04;1;0;It wasn't until I was in my 30s and diagnosed with an anxiety disorder that all those stomach problems made sense. #BellLetsTalk;;;#bellletstalk;6.92E+17;https://twitter.com/aleishahendry/status/692438160878505984
Alex_Walbourne;27/01/2016 20:17;2;4;#BellLetsTalk because last year I was finally diagnosed with social anxiety after years and my life has changed so much (for the better);;;#bellletstalk;6.92E+17;https://twitter.com/Alex_Walbourne/status/692320637906489345
alexabecdach;25/05/2016 09:58;0;7;@alexabecdach 5. I was diagnosed with moderately severe depression and anxiety at 14, but high school has made that at least 100x worse lol;;@alexabecdach;;7.35E+17;https://twitter.com/alexabecdach/status/735288831654526977
AlexanderClamp;17/09/2015 06:49;0;0;@Karnythia @thewayoftheid when my dad died I was diagnosed with mild depression and severe anxiety ,;Greece;@Karnythia @thewayoftheid;;6.44E+17;https://twitter.com/AlexanderClamp/status/644282103023009792
alexapante;11/10/2015 06:02;0;7;I was diagnosed with a severe anxiety disorder, reoccurring episodes of depression, and bipolar disorder, and it doesn't make me any less!;Santa Ana, CA;;;6.53E+17;https://twitter.com/alexapante/status/652967356059136000
alexevanbrown;06/01/2015 02:29;0;1;So I was diagnosed with severe anxiety today and now I'm talking about it, it's hitting me that it makes sense;;;;5.52E+17;https://twitter.com/alexevanbrown/status/552169977936347138
alexis_b82;29/01/2015 03:46;0;2;After several counseling sessions and meeting with behavior therapy groups I was diagnosed with social and generalized anxiety disorders.;;;;5.61E+17;https://twitter.com/alexis_b82/status/560524314802659331
alexisleann__;31/10/2014 09:46;0;0;I was diagnosed with anxiety and depression,..;;;;5.28E+17;https://twitter.com/alexisleann__/status/527999941986119680
alexisrichard_;13/11/2016 09:43;5;24;2 years ago today I was dangerously dehydrated, in a hospital, & diagnosed with anxiety & depression, so today I bought myself a little gift pic.twitter.com/nxYjmXodx4;;;;7.98E+17;https://twitter.com/alexisrichard_/status/797615753998508032
alexlittle25th;30/08/2016 10:39;0;1;I was diagnosed with severe anxiety four months ago today, and it has not been an easy few months. But @jlarousse17 always keeps me sane.;;@jlarousse17;;7.70E+17;https://twitter.com/alexlittle25th/status/770450929543966720
alexpow;18/03/2015 01:18;0;1;also I was diagnosed with the resulting anxiety and depression mentioned here;;;;5.78E+17;https://twitter.com/alexpow/status/577881626912247808
alicevictoria19;09/10/2015 04:21;0;0;It was 4 years on Wednesday since I was diagnosed with depression and anxiety . Life got a little easier from that day.;;;;6.52E+17;https://twitter.com/alicevictoria19/status/652217313379250176
AliciaRawks12;16/06/2014 05:48;0;1;@ZozeeBo Thank you so much for your new video. I was recently diagnosed with Generalized Anxiety Disorder and your video helped me. <3;;@ZozeeBo;;4.78E+17;https://twitter.com/AliciaRawks12/status/478292947222282240
alientrashh;06/04/2014 16:23;0;0;Or actually, it was so much easier before I was diagnosed with anxiety .;;;;4.53E+17;https://twitter.com/alientrashh/status/452723262766997504
alishababyyy_;15/04/2014 23:57;0;1;Today, I was diagnosed with anxiety and depression.;;;;4.56E+17;https://twitter.com/alishababyyy_/status/456098891654393856
alison_rocks;27/12/2014 13:21;0;0;@AgainstSuicide it's true and so many adults have told me your only a kid you have no idea what anxiety is. I was diagnosed with it at 11;;@AgainstSuicide;;5.49E+17;https://twitter.com/alison_rocks/status/548710313500352512
alison25x;05/12/2015 10:11;0;1;@RLeBonTennant I know it's sad,I'm currently on anti-depressants at the moment because I was diagnosed with depression & anxiety last year;;@RLeBonTennant;;6.73E+17;https://twitter.com/alison25x/status/672961542871093248
alisonjerrys;20/04/2016 07:46;0;0;and then i was diagnosed with generalized anxiety disorder!;;;;7.23E+17;https://twitter.com/alisonjerrys/status/722572130030850048
alisousa4;26/06/2016 21:59;0;2;@AccioAwesome @tianchi_monster YEP as someone diagnosed with anxiety and OCD I thought I had ASD and I was wrong;;@AccioAwesome @tianchi_monster;;7.47E+17;https://twitter.com/alisousa4/status/747066741835051008
alivejacks;28/06/2015 08:56;0;0;I was diagnosed with both, depression and anxiety awhile back so I thought I'd see if I got rid of it.. I didn't pic.twitter.com/0rF6vRAxSE;;;;6.15E+17;https://twitter.com/alivejacks/status/614960555032326145
allagrugous;29/03/2016 23:05;0;1;i was diagnosed with aspergers when i was 14 and i get crippling anxiety from too much sensory stimulation;;;;7.15E+17;https://twitter.com/allagrugous/status/714830738693218305
allicastery;04/06/2014 08:18;0;1;So today I was OFFICIALLY diagnosed with social anxiety disorder and they're thinking of what meds to put me on for it now!;;;;4.74E+17;https://twitter.com/allicastery/status/473982095056846848
AllieEtzin;15/02/2016 20:49;0;1;Three years ago today I was diagnosed with severe anorexia nervosa, anxiety , and acute URL instagram.com/p/BBzrmwMHREp/;;;;6.99E+17;https://twitter.com/AllieEtzin/status/699214061616111616
allisonapic;02/02/2016 13:32;2;8;@rachelgriffin22 #imnotashamed I've been diagnosed with depression and anxiety since I was 16. I interned on Broadway at 21.;;@rachelgriffin22;#imnotashamed;6.94E+17;https://twitter.com/allisonapic/status/694392848523743232
allisonlanza;15/11/2016 23:34;0;5;It's been a weird few months. I was diagnosed with anxiety & started back in therapy. It's been good for me and I'm proud of my progress.;;;;7.99E+17;https://twitter.com/allisonlanza/status/798549658209554433
allisonwebb59;07/10/2015 09:32;0;0;@KevinHinesStory I am 16 and I look everyday for someone to tell me it will be okay. I was diagnosed with depression and anxiety @14 and;Lincoln, NE;@KevinHinesStory @14;;6.52E+17;https://twitter.com/allisonwebb59/status/651570710696099842
alltheIove_h;09/11/2015 14:03;0;0;So I was diagnosed with anxiety & depression on Friday & it has been a really hard past few months. Today was a really bad day. I actually-;;;;6.64E+17;https://twitter.com/alltheIove_h/status/663597697597763585
AllureBeautyP;16/08/2016 15:43;0;0;Body dismorphic disorder. Who knows much about this subject? I was diagnosed with this along side Anxiety , 6... http:// fb.me/1jjW0luGl;;;;7.65E+17;https://twitter.com/AllureBeautyP/status/765453982445830144
Ally_Marie88;16/10/2014 21:19;0;0;I was diagnosed with anxiety a couple of months before my 25th birthday. Coincidence? I think not. #ThanksMom;;;#thanksmom;5.23E+17;https://twitter.com/Ally_Marie88/status/522738587306299392
allyc375;24/06/2015 02:42;0;1;Today has been pretty crap in terms of anxiety . Wonder if my being in Aberdeen where I was first diagnosed with PTSD is part of that.;Scotland, United Kingdom;;;6.13E+17;https://twitter.com/allyc375/status/613416799099572224
AllyGarbs;27/01/2016 19:51;0;7;I was diagnosed with OCD and Generalized Anxiety in my early twenties while interning in Toronto #Bellletstalk;;;#bellletstalk;6.92E+17;https://twitter.com/AllyGarbs/status/692313958481530880
AllyGirl1028;02/01/2015 11:54;0;0;@JoeyGraceffa I was recently diagnosed with anxiety , do you have any tips to help me out when I feel an anxiety attack coming on? Love you;;@JoeyGraceffa;;5.51E+17;https://twitter.com/AllyGirl1028/status/550862672930287616
allysreality;16/06/2015 23:33;0;0;@drxwsgravity I'm really not sure about that. I've always been shy & later I was diagnosed with social anxiety which means it only got worse;;@drxwsgravity;;6.11E+17;https://twitter.com/allysreality/status/610832634017619968
allyywallyyy;08/12/2015 11:10;0;2;In January I was diagnosed with anxiety and depression. I am currently on medications to help. There's no shame in admitting you need help.;;;;6.74E+17;https://twitter.com/allyywallyyy/status/674063511895457792
Almost_A_Royal;29/04/2016 09:48;0;10;So, #realtalk , I was diagnosed with postpartum anxiety and depression last week. My hubby got me this coloring book pic.twitter.com/2g795u1FlK;;;#realtalk;7.26E+17;https://twitter.com/Almost_A_Royal/status/725864289840541696
AlohaKara;08/08/2016 22:50;0;3;Today I was diagnosed with generalized & compulsive anxiety . I'm so glad to have a diagnosis & a medication.;;;;7.63E+17;https://twitter.com/AlohaKara/status/762662174074499072
ALoveLikeWar18;15/11/2015 13:17;0;0;"@BenBuckwalter i was diagnosed with both depression and anxiety after i was admitted to a mental hospital last year ;-;";;@BenBuckwalter;;6.66E+17;https://twitter.com/ALoveLikeWar18/status/665760488760872960
AlphaSadist;15/03/2016 07:11;0;0;...see it coming. I was diagnosed with anxiety and depression and put on medication. It's come as a complete shock. Today is the first...;;;;7.10E+17;https://twitter.com/AlphaSadist/status/709517446059827200
